Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,AMD,Phenom 9150e,923,42.5,887,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor
CPU,,Intel,Core2 Duo T9800,924,42.3,493,https://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz
CPU,,Intel,Xeon E5335,925,42.3,160,https://cpu.userbenchmark.com/SpeedTest/24658/IntelR-XeonR-CPU-----------E5335----200GHz
CPU,,Intel,Core2 Duo T9900,926,42.2,964,https://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz
CPU,,AMD,Athlon II X2 240,927,42.1,6742,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor
CPU,,Intel,Core i3-2365M,928,42.1,1741,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,,Intel,Core i7 M 620,929,42.1,7706,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz
CPU,,AMD,A8-4500M APU,930,42,8624,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 7850,931,42,495,https://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor
CPU,,Intel,Core2 Duo E8200,932,42,3876,https://cpu.userbenchmark.com/SpeedTest/3200/IntelR-CoreTM2-Duo-CPU-----E8200----266GHz
CPU,,AMD,Phenom II N930,933,42,489,https://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor
CPU,,AMD,A4-5300 APU,934,42,6049,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron B815,935,41.9,2402,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,,Intel,Core i3 M 390,936,41.9,908,https://cpu.userbenchmark.com/SpeedTest/8797/IntelR-CoreTM-i3-CPU-------M-390----267GHz
CPU,,Intel,Celeron 1017U,937,41.9,1447,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,,AMD,Phenom II N850,938,41.9,282,https://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor
CPU,,Intel,Core2 Duo P9700,939,41.9,447,https://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz
CPU,,Intel,Celeron 887,940,41.8,514,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,,AMD,Athlon 64 X2 Dual Core 6000+,941,41.7,4829,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-
CPU,,AMD,A6-7470K APU (2014 D.Ka),942,41.7,198,https://cpu.userbenchmark.com/SpeedTest/129200/AMD-A6-7470K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,AMD,A4-4000 APU,943,41.7,4661,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 X6800,944,41.5,249,https://cpu.userbenchmark.com/SpeedTest/8640/IntelR-CoreTM2-CPU---------X6800----293GHz
CPU,,Intel,Core i5 M 560,945,41.5,10993,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,,Intel,Pentium E6700,946,41.5,4060,https://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz
CPU,,AMD,FX-7600P APU (2014 M.Ka),947,41.5,1019,https://cpu.userbenchmark.com/SpeedTest/23736/AMD-FX-7600P-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,Intel,Core i5 M 480,948,41.4,13976,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,,Intel,Core i5 M 540,949,41.4,7895,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz
CPU,,Intel,Core2 Duo E7600,950,41.3,3615,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz
CPU,,AMD,A6-3500 APU,951,41.3,2486,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo E6850,952,41.2,4059,https://cpu.userbenchmark.com/SpeedTest/681/IntelR-CoreTM2-Duo-CPU-----E6850----300GHz
CPU,,AMD,Phenom X3 8450,953,41.2,1653,https://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor
CPU,,Intel,Core2 Duo T9500,954,41.2,886,https://cpu.userbenchmark.com/SpeedTest/4254/IntelR-CoreTM2-Duo-CPU-----T9500----260GHz
CPU,,Intel,Core2 Duo E7500,955,41.1,37705,https://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz
CPU,,Intel,Core i7 L 640,956,40.9,1915,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz
CPU,FH8068003067415,Intel,Pentium Silver J5005,957,40.9,1600,https://cpu.userbenchmark.com/SpeedTest/487063/IntelR-PentiumR-Silver-J5005-CPU---150GHz
CPU,,Intel,Core i5 M 520,958,40.9,20453,https://cpu.userbenchmark.com/SpeedTest/812/IntelR-CoreTM-i5-CPU-------M-520----240GHz
CPU,,Intel,Celeron 877,959,40.8,589,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,,Intel,Celeron B800,960,40.7,2186,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,,Intel,Pentium G6950,961,40.7,979,https://cpu.userbenchmark.com/SpeedTest/638/IntelR-PentiumR-CPU--------G6950----280GHz
CPU,,AMD,Athlon 7750,962,40.7,2099,https://cpu.userbenchmark.com/SpeedTest/3774/AMD-Athlontm-7750-Dual-Core-Processor
CPU,,AMD,Athlon II X2 220,963,40.7,4493,https://cpu.userbenchmark.com/SpeedTest/5455/AMD-Athlontm-II-X2-220-Processor
CPU,,Intel,Core2 Duo T9600,964,40.7,3586,https://cpu.userbenchmark.com/SpeedTest/1795/IntelR-CoreTM2-Duo-CPU-----T9600----280GHz
CPU,,Intel,Core i5 M 460,965,40.6,16333,https://cpu.userbenchmark.com/SpeedTest/126/IntelR-CoreTM-i5-CPU-------M-460----253GHz
CPU,,Intel,Pentium E6600,966,40.6,4487,https://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz
CPU,,AMD,Phenom II N830,967,40.5,627,https://cpu.userbenchmark.com/SpeedTest/690/AMD-Phenomtm-II-N830-Triple-Core-Processor
CPU,,Intel,Core2 6700,968,40.5,2171,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,,AMD,A6-3410MX APU,969,40.4,972,https://cpu.userbenchmark.com/SpeedTest/5327/AMD-A6-3410MX-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo P9500,970,40.4,284,https://cpu.userbenchmark.com/SpeedTest/5851/IntelR-CoreTM2-Duo-CPU-----P9500----253GHz
CPU,,Intel,Pentium 987,971,40.4,1351,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,,Intel,Celeron 3205U,972,40.3,778,https://cpu.userbenchmark.com/SpeedTest/28911/IntelR-CeleronR-3205U---150GHz
CPU,,Intel,Core i3 M 380,973,40.3,19004,https://cpu.userbenchmark.com/SpeedTest/919/IntelR-CoreTM-i3-CPU-------M-380----253GHz
CPU,,AMD,A8-3520M APU,974,40.3,1205,https://cpu.userbenchmark.com/SpeedTest/6369/AMD-A8-3520M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T9550,975,40.3,1293,https://cpu.userbenchmark.com/SpeedTest/6301/IntelR-CoreTM2-Duo-CPU-----T9550----266GHz
CPU,,Intel,Core i5 M 450,976,40.3,7517,https://cpu.userbenchmark.com/SpeedTest/2006/IntelR-CoreTM-i5-CPU-------M-450----240GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5600+,977,40.2,3445,https://cpu.userbenchmark.com/SpeedTest/2183/AMD-Athlontm-64-X2-Dual-Core-Processor-5600-
CPU,,Intel,Core2 Duo T9400,978,40.1,2888,https://cpu.userbenchmark.com/SpeedTest/3645/IntelR-CoreTM2-Duo-CPU-----T9400----253GHz
CPU,,Intel,Core i3-2357M,979,40.1,115,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,,Intel,Celeron 1007U,980,40,4593,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,,Intel,Core2 Duo P9600,981,40,470,https://cpu.userbenchmark.com/SpeedTest/8493/IntelR-CoreTM2-Duo-CPU-----P9600----266GHz
CPU,HE8067702740049,Intel,Pentium Gold 4425Y,982,39.9,269,https://cpu.userbenchmark.com/SpeedTest/786431/IntelR-PentiumR-CPU-4425Y---170GHz
CPU,,Intel,Core i5 M 430,983,39.9,12361,https://cpu.userbenchmark.com/SpeedTest/34/IntelR-CoreTM-i5-CPU-------M-430----227GHz
CPU,,AMD,Athlon II X2 215,984,39.9,4159,https://cpu.userbenchmark.com/SpeedTest/885/AMD-Athlontm-II-X2-215-Processor
CPU,,Intel,Core2 Duo E6750,985,39.8,8985,https://cpu.userbenchmark.com/SpeedTest/729/IntelR-CoreTM2-Duo-CPU-----E6750----266GHz
CPU,,AMD,A8-3500M APU,986,39.8,1241,https://cpu.userbenchmark.com/SpeedTest/5434/AMD-A8-3500M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron 2957U,987,39.8,2458,https://cpu.userbenchmark.com/SpeedTest/12071/IntelR-CeleronR-2957U---140GHz
CPU,,Intel,Pentium E6500,988,39.8,5118,https://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5400+,989,39.7,882,https://cpu.userbenchmark.com/SpeedTest/4069/AMD-Athlontm-64-X2-Dual-Core-Processor-5400-
CPU,,Intel,Core2 Duo E7400,990,39.7,12259,https://cpu.userbenchmark.com/SpeedTest/2077/IntelR-CoreTM2-Duo-CPU-----E7400----280GHz
CPU,,Intel,Pentium D 3.73GHz,991,39.7,43,https://cpu.userbenchmark.com/SpeedTest/10162/IntelR-PentiumR-D-CPU-373GHz
CPU,AD9500AHABBOX,AMD,A6-9500E APU (2016 D.BR),992,39.6,174,https://cpu.userbenchmark.com/SpeedTest/340618/AMD-A6-9500E-RADEON-R5-6-COMPUTE-CORES-2C-4G
CPU,,Intel,Core2 Duo E7300,993,39.6,6772,https://cpu.userbenchmark.com/SpeedTest/2080/IntelR-CoreTM2-Duo-CPU-----E7300----266GHz
CPU,,AMD,A8-7200P APU (2014 M.Ka),994,39.5,124,https://cpu.userbenchmark.com/SpeedTest/64755/AMD-A8-7200P-Radeon-R5-8-Compute-Cores-4C-4G
CPU,,AMD,A12-9720P APU (2016 M.BR),995,39.5,15009,https://cpu.userbenchmark.com/SpeedTest/308530/AMD-A12-9720P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core2 6600,996,39.5,6921,https://cpu.userbenchmark.com/SpeedTest/984/IntelR-CoreTM2-CPU----------6600----240GHz
CPU,,Intel,Core i7 L 620,997,39.4,339,https://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz
CPU,FM980PADY44AB,AMD,FX-9800P APU (2016 M.BR),998,39.3,2442,https://cpu.userbenchmark.com/SpeedTest/141405/AMD-FX-9800P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core2 Duo P8800,999,39.3,868,https://cpu.userbenchmark.com/SpeedTest/2429/IntelR-CoreTM2-Duo-CPU-----P8800----266GHz
CPU,,Intel,Core2 Duo T9300,1000,39.3,2949,https://cpu.userbenchmark.com/SpeedTest/2444/IntelR-CoreTM2-Duo-CPU-----T9300----250GHz
CPU,,Intel,Pentium E6300,1001,39.2,2255,https://cpu.userbenchmark.com/SpeedTest/3310/PentiumR-Dual-Core--CPU------E6300----280GHz
CPU,,AMD,Turion II Ultra Mobile M600,1002,39.2,223,https://cpu.userbenchmark.com/SpeedTest/5449/AMD-Turiontm-II-Ultra-Dual-Core-Mobile-M600
CPU,,AMD,Opteron 4171 HE,1003,39.1,16,https://cpu.userbenchmark.com/SpeedTest/5977/AMD-Opterontm-Processor-4171-HE
CPU,,Intel,Core2 Duo P9400,1004,38.9,628,https://cpu.userbenchmark.com/SpeedTest/5017/IntelR-CoreTM2-Duo-CPU-----P9400----240GHz
CPU,,Intel,Core2 Duo E7200,1005,38.9,5405,https://cpu.userbenchmark.com/SpeedTest/1876/IntelR-CoreTM2-Duo-CPU-----E7200----253GHz
CPU,,Intel,Core i3 M 370,1006,38.9,21717,https://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz
CPU,,Intel,Core i3 M 350,1007,38.8,13178,https://cpu.userbenchmark.com/SpeedTest/572/IntelR-CoreTM-i3-CPU-------M-350----227GHz
CPU,HE8067702740018,Intel,Pentium Gold 4415Y,1008,38.7,2161,https://cpu.userbenchmark.com/SpeedTest/549016/IntelR-PentiumR-CPU-4415Y---160GHz
CPU,,Intel,Pentium E5800,1009,38.6,8306,https://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz
CPU,AM970PADY44AB,AMD,A12-9700P APU (2016 M.BR),1010,38.6,5215,https://cpu.userbenchmark.com/SpeedTest/148571/AMD-A12-9700P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,A10-4655M APU,1011,38.5,1773,https://cpu.userbenchmark.com/SpeedTest/6343/AMD-A10-4655M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II P960,1012,38.5,1017,https://cpu.userbenchmark.com/SpeedTest/1991/AMD-Phenomtm-II-P960-Quad-Core-Processor
CPU,,AMD,A10-9620P APU (2016 M.BR),1013,38.5,4892,https://cpu.userbenchmark.com/SpeedTest/300068/AMD-A10-9620P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core2 Duo P9300,1014,38.4,251,https://cpu.userbenchmark.com/SpeedTest/602/IntelR-CoreTM2-Duo-CPU-----P9300----226GHz
CPU,,AMD,A10-7400P APU (2014 M.Ka),1015,38.4,1223,https://cpu.userbenchmark.com/SpeedTest/26875/AMD-A10-7400P-Radeon-R6-10-Compute-Cores-4C-6G
CPU,,Intel,Core2 Duo P8700,1016,38.4,6907,https://cpu.userbenchmark.com/SpeedTest/581/IntelR-CoreTM2-Duo-CPU-----P8700----253GHz
CPU,,Intel,Core2 Duo T8300,1017,38.4,2263,https://cpu.userbenchmark.com/SpeedTest/1921/IntelR-CoreTM2-Duo-CPU-----T8300----240GHz
CPU,,AMD,A6-7400K APU (2014 D.Ka),1018,38.3,7926,https://cpu.userbenchmark.com/SpeedTest/16549/AMD-A6-7400K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,HE8067702740013,Intel,Pentium 4410Y,1019,38.3,59,https://cpu.userbenchmark.com/SpeedTest/315867/IntelR-PentiumR-CPU-4410Y---150GHz
CPU,FH8068003067403,Intel,Celeron J4105,1020,38.2,890,https://cpu.userbenchmark.com/SpeedTest/444211/IntelR-CeleronR-J4105-CPU---150GHz
CPU,,AMD,A8-5545M APU,1021,38.2,2496,https://cpu.userbenchmark.com/SpeedTest/9308/AMD-A8-5545M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 5200+,1022,38.2,4813,https://cpu.userbenchmark.com/SpeedTest/1721/AMD-Athlontm-64-X2-Dual-Core-Processor-5200-
CPU,,Intel,Core2 Duo T7700,1023,38.2,1773,https://cpu.userbenchmark.com/SpeedTest/2770/IntelR-CoreTM2-Duo-CPU-----T7700----240GHz
CPU,,Intel,Xeon E5320,1024,38.2,112,https://cpu.userbenchmark.com/SpeedTest/24377/IntelR-XeonR-CPU-----------E5320----186GHz
CPU,,AMD,Athlon Dual Core 4850e,1025,38.2,564,https://cpu.userbenchmark.com/SpeedTest/3970/AMD-Athlontm-Dual-Core-Processor-4850e
CPU,,AMD,A6-3420M APU,1026,38.1,4095,https://cpu.userbenchmark.com/SpeedTest/649/AMD-A6-3420M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 6420,1027,38,1912,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,,Intel,Pentium J2900,1028,38,3807,https://cpu.userbenchmark.com/SpeedTest/12727/IntelR-PentiumR-CPU--J2900----241GHz
CPU,,Intel,Pentium 967,1029,37.9,270,https://cpu.userbenchmark.com/SpeedTest/4152/IntelR-PentiumR-CPU-967---130GHz
CPU,,Intel,Core2 Duo P7570,1030,37.9,246,https://cpu.userbenchmark.com/SpeedTest/7581/IntelR-CoreTM2-Duo-CPU-----P7570----226GHz
CPU,,AMD,A10-5745M APU,1031,37.9,5285,https://cpu.userbenchmark.com/SpeedTest/4194/AMD-A10-5745M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E5400,1032,37.9,13253,https://cpu.userbenchmark.com/SpeedTest/4475/PentiumR-Dual-Core--CPU------E5400----270GHz
CPU,,Intel,Core2 Duo L9600,1033,37.8,95,https://cpu.userbenchmark.com/SpeedTest/1700/IntelR-CoreTM2-Duo-CPU-----L9600----213GHz
CPU,,Intel,Pentium N3540,1034,37.8,15693,https://cpu.userbenchmark.com/SpeedTest/15842/IntelR-PentiumR-CPU--N3540----216GHz
CPU,,Intel,Core2 Duo P8400,1035,37.8,6010,https://cpu.userbenchmark.com/SpeedTest/307/IntelR-CoreTM2-Duo-CPU-----P8400----226GHz
CPU,,AMD,Athlon II P360,1036,37.8,1355,https://cpu.userbenchmark.com/SpeedTest/3956/AMD-Athlontm-II-P360-Dual-Core-Processor
CPU,BX80557E6550,Intel,Core2 Duo E6550,1037,37.7,10130,https://cpu.userbenchmark.com/Intel-Core2-Duo-E6550/Rating/568
CPU,,Intel,Pentium E5500,1038,37.7,6392,https://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz
CPU,,Intel,Core i3 M 330,1039,37.7,11534,https://cpu.userbenchmark.com/SpeedTest/484/IntelR-CoreTM-i3-CPU-------M-330----213GHz
CPU,FH8068003067406,Intel,Pentium Silver N5000,1040,37.7,9075,https://cpu.userbenchmark.com/SpeedTest/499477/IntelR-PentiumR-Silver-N5000-CPU---110GHz
CPU,,AMD,A6-4400M APU,1041,37.6,5085,https://cpu.userbenchmark.com/SpeedTest/1745/AMD-A6-4400M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E5700,1042,37.6,18124,https://cpu.userbenchmark.com/SpeedTest/976/PentiumR-Dual-Core--CPU------E5700----300GHz
CPU,,Intel,Core2 Duo L9400,1043,37.6,571,https://cpu.userbenchmark.com/SpeedTest/5525/IntelR-CoreTM2-Duo-CPU-----L9400----186GHz
CPU,,Intel,Pentium N3530,1044,37.6,4501,https://cpu.userbenchmark.com/SpeedTest/11468/IntelR-PentiumR-CPU--N3530----216GHz
CPU,,AMD,Phenom II P940,1045,37.5,84,https://cpu.userbenchmark.com/SpeedTest/12706/AMD-Phenomtm-II-P940-Quad-Core-Processor
CPU,,Intel,Core M-5Y31,1046,37.4,100,https://cpu.userbenchmark.com/SpeedTest/33034/IntelR-CoreTM-M-5Y31-CPU---090GHz
CPU,,AMD,A4-3300 APU,1047,37.4,1984,https://cpu.userbenchmark.com/SpeedTest/4728/AMD-A4-3300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron E3300,1048,37.4,2163,https://cpu.userbenchmark.com/SpeedTest/5787/IntelR-CeleronR-CPU--------E3300----250GHz
CPU,,Intel,Core2 Duo P8600,1049,37.3,7243,https://cpu.userbenchmark.com/SpeedTest/753/IntelR-CoreTM2-Duo-CPU-----P8600----240GHz
CPU,,AMD,A4-3400 APU,1050,37.3,2337,https://cpu.userbenchmark.com/SpeedTest/6076/AMD-A4-3400-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A4-4300M APU,1051,37.3,2013,https://cpu.userbenchmark.com/SpeedTest/2001/AMD-A4-4300M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 4600+,1052,37.2,2025,https://cpu.userbenchmark.com/SpeedTest/8715/AMD-Athlontm-64-X2-Dual-Core-Processor-4600-
CPU,,Intel,Celeron E3200,1053,37.2,881,https://cpu.userbenchmark.com/SpeedTest/6422/IntelR-CeleronR-CPU--------E3200----240GHz
CPU,,AMD,A6-3400M APU,1054,37.2,3467,https://cpu.userbenchmark.com/SpeedTest/491/AMD-A6-3400M-APU-with-Radeontm-HD-Graphics
CPU,AD9500AGABBOX,AMD,A6-9500 APU (2016 D.BR),1055,37.1,2148,https://cpu.userbenchmark.com/SpeedTest/302063/AMD-A6-9500-RADEON-R5-8-COMPUTE-CORES-2C-6G
CPU,AM960PADY44AB,AMD,A10-9600P APU (2016 M.BR),1056,37.1,11085,https://cpu.userbenchmark.com/SpeedTest/136279/AMD-A10-9600P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Atom Z3740D,1057,37.1,186,https://cpu.userbenchmark.com/SpeedTest/3287/IntelR-AtomTM-CPU--Z3740D---133GHz
CPU,,Intel,Core2 Duo E4700,1058,37.1,1098,https://cpu.userbenchmark.com/SpeedTest/669/IntelR-CoreTM2-Duo-CPU-----E4700----260GHz
CPU,,Intel,Core2 Duo P7550,1059,37,813,https://cpu.userbenchmark.com/SpeedTest/3099/IntelR-CoreTM2-Duo-CPU-----P7550----226GHz
CPU,,Intel,Core2 6400,1060,37,4491,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
CPU,,Intel,Pentium N3520,1061,37,1809,https://cpu.userbenchmark.com/SpeedTest/7431/IntelR-PentiumR-CPU--N3520----216GHz
CPU,HE8066201931229,Intel,Pentium 4405Y,1062,37,128,https://cpu.userbenchmark.com/SpeedTest/144619/IntelR-PentiumR-CPU-4405Y---150GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5000+,1063,37,5252,https://cpu.userbenchmark.com/SpeedTest/2324/AMD-Athlontm-64-X2-Dual-Core-Processor-5000-
CPU,,AMD,Athlon X2 Dual Core BE-2400,1064,37,61,https://cpu.userbenchmark.com/SpeedTest/10300/AMD-Athlontm-X2-Dual-Core-Processor-BE-2400
CPU,,Intel,Pentium E5200,1065,36.9,12994,https://cpu.userbenchmark.com/SpeedTest/1599/PentiumR-Dual-Core--CPU------E5200----250GHz
CPU,,Intel,Pentium E5300,1066,36.9,15765,https://cpu.userbenchmark.com/SpeedTest/38/PentiumR-Dual-Core--CPU------E5300----260GHz
CPU,,AMD,Turion II Neo N54L,1067,36.8,168,https://cpu.userbenchmark.com/SpeedTest/7165/AMD-Turiontm-II-Neo-N54L-Dual-Core-Processor
CPU,,Intel,Celeron J1900,1068,36.7,5393,https://cpu.userbenchmark.com/SpeedTest/10898/IntelR-CeleronR-CPU--J1900----199GHz
CPU,,AMD,Athlon II P340,1069,36.7,2356,https://cpu.userbenchmark.com/SpeedTest/380/AMD-Athlontm-II-P340-Dual-Core-Processor
CPU,,AMD,A9-9430 APU (2016 M.SR),1070,36.6,783,https://cpu.userbenchmark.com/SpeedTest/303175/AMD-A9-9430-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Core2 Duo P7450,1071,36.6,2501,https://cpu.userbenchmark.com/SpeedTest/1597/IntelR-CoreTM2-Duo-CPU-----P7450----213GHz
CPU,,Intel,Core2 Duo T8100,1072,36.5,2438,https://cpu.userbenchmark.com/SpeedTest/2334/IntelR-CoreTM2-Duo-CPU-----T8100----210GHz
CPU,,Intel,Core2 Duo T7500,1073,36.4,3710,https://cpu.userbenchmark.com/SpeedTest/867/IntelR-CoreTM2-Duo-CPU-----T7500----220GHz
CPU,,AMD,Athlon Dual Core 4450e,1074,36.4,474,https://cpu.userbenchmark.com/SpeedTest/9437/AMD-Athlontm-Dual-Core-Processor-4450e
CPU,,Intel,Core2 Duo P7350,1075,36.3,2428,https://cpu.userbenchmark.com/SpeedTest/1998/IntelR-CoreTM2-Duo-CPU-----P7350----200GHz
CPU,,AMD,Sempron 145,1076,36.3,3278,https://cpu.userbenchmark.com/SpeedTest/6487/AMD-Semprontm-145-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 4800+,1077,36.3,1902,https://cpu.userbenchmark.com/SpeedTest/2246/AMD-Athlontm-64-X2-Dual-Core-Processor-4800-
CPU,,AMD,Athlon Dual Core 4450B,1078,36.2,483,https://cpu.userbenchmark.com/SpeedTest/3166/AMD-Athlontm-Dual-Core-Processor-4450B
CPU,,Intel,Celeron E3400,1079,36.2,3438,https://cpu.userbenchmark.com/SpeedTest/5119/IntelR-CeleronR-CPU--------E3400----260GHz
CPU,,Intel,Xeon E5310,1080,36.2,27,https://cpu.userbenchmark.com/SpeedTest/21579/IntelR-XeonR-CPU-----------E5310----160GHz
CPU,,Intel,Celeron N2930,1081,36.1,1704,https://cpu.userbenchmark.com/SpeedTest/13386/IntelR-CeleronR-CPU--N2930----183GHz
CPU,,Intel,Core2 6320,1082,36.1,1348,https://cpu.userbenchmark.com/SpeedTest/4501/IntelR-CoreTM2-CPU----------6320----186GHz
CPU,,AMD,Sempron 140,1083,36,2348,https://cpu.userbenchmark.com/SpeedTest/3248/AMD-Semprontm-140-Processor
CPU,,AMD,A8-4555M APU,1084,36,1910,https://cpu.userbenchmark.com/SpeedTest/3647/AMD-A8-4555M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron Dual Core T3300,1085,35.9,562,https://cpu.userbenchmark.com/SpeedTest/8823/CeleronR-Dual-Core-CPU-------T3300----200GHz
CPU,,AMD,Athlon 64 X2 Dual Core 4200+,1086,35.9,3475,https://cpu.userbenchmark.com/SpeedTest/3258/AMD-Athlontm-64-X2-Dual-Core-Processor-4200-
CPU,,Intel,Core2 Duo T6670,1087,35.9,1849,https://cpu.userbenchmark.com/SpeedTest/2964/IntelR-CoreTM2-Duo-CPU-----T6670----220GHz
CPU,,AMD,Athlon 5350 APU R3,1088,35.8,3257,https://cpu.userbenchmark.com/SpeedTest/10020/AMD-Athlontm-5350-APU-with-Radeontm-R3
CPU,,Intel,Pentium P6100,1089,35.7,5617,https://cpu.userbenchmark.com/SpeedTest/756/IntelR-PentiumR-CPU--------P6100----200GHz
CPU,,Intel,Pentium P6200,1090,35.7,7356,https://cpu.userbenchmark.com/SpeedTest/4539/IntelR-PentiumR-CPU--------P6200----213GHz
CPU,,Intel,Core2 Duo T6600,1091,35.6,7632,https://cpu.userbenchmark.com/SpeedTest/242/IntelR-CoreTM2-Duo-CPU-----T6600----220GHz
CPU,,AMD,A4-7210 APU (2015 M.Ca),1092,35.6,1905,https://cpu.userbenchmark.com/SpeedTest/42376/AMD-A4-7210-APU-with-AMD-Radeon-R3-Graphics
